Fixture ID,League,League Logo,League Flag,League Country,Date,Match Time,Home Team,Home Logo,Away Team,Away Logo,Home Score,Away Score,Status,Elapsed,Extra Time
1517150,Ykkönen,https://media.api-sports.io/football/leagues/245.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,15:30,Tampere United,https://media.api-sports.io/football/teams/9190.png,VJS,https://media.api-sports.io/football/teams/6075.png,,,NS,,
1529175,1 Lyga,https://media.api-sports.io/football/leagues/361.png,https://media.api-sports.io/flags/lt.svg,Lithuania,2026-04-24,15:30,Be1 NFA,https://media.api-sports.io/football/teams/16747.png,Ekranas,https://media.api-sports.io/football/teams/10696.png,,,NS,,
1541472,Kakkonen - Lohko B,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,15:30,ÅIFK,https://media.api-sports.io/football/teams/13494.png,EBK,https://media.api-sports.io/football/teams/13552.png,,,NS,,
1541585,Kakkonen - Lohko A,https://media.api-sports.io/football/leagues/247.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,15:30,Reipas,https://media.api-sports.io/football/teams/9179.png,HPS,https://media.api-sports.io/football/teams/13517.png,,,NS,,
1436173,Pro League,https://media.api-sports.io/football/leagues/307.png,https://media.api-sports.io/flags/sa.svg,Saudi-Arabia,2026-04-24,15:45,Al-Fateh,https://media.api-sports.io/football/teams/2931.png,Al Khaleej Saihat,https://media.api-sports.io/football/teams/2928.png,,,NS,,
1380653,Ekstraklasa,https://media.api-sports.io/football/leagues/106.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,16:00,Zaglebie Lubin,https://media.api-sports.io/football/teams/345.png,Nieciecza,https://media.api-sports.io/football/teams/3487.png,,,NS,,
1381784,I Liga,https://media.api-sports.io/football/leagues/107.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,16:00,Znicz Pruszków,https://media.api-sports.io/football/teams/6964.png,Górnik Łęczna,https://media.api-sports.io/football/teams/6941.png,,,NS,,
1388267,2. SNL,https://media.api-sports.io/football/leagues/374.png,https://media.api-sports.io/flags/si.svg,Slovenia,2026-04-24,16:00,Triglav,https://media.api-sports.io/football/teams/4363.png,Krško,https://media.api-sports.io/football/teams/4365.png,,,NS,,
1391833,2. Liga,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,16:00,Austria Klagenfurt,https://media.api-sports.io/football/teams/1405.png,Austria Lustenau,https://media.api-sports.io/football/teams/1399.png,,,NS,,
1391834,2. Liga,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,16:00,Schwarz-Weiß Bregenz,https://media.api-sports.io/football/teams/8259.png,WSPG Wels,https://media.api-sports.io/football/teams/22213.png,,,NS,,
1391835,2. Liga,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,16:00,Rapid Wien II,https://media.api-sports.io/football/teams/8247.png,Stripfing,https://media.api-sports.io/football/teams/4993.png,,,CANC,,
1391839,2. Liga,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,16:00,SKU Amstetten,https://media.api-sports.io/football/teams/1404.png,First Vienna,https://media.api-sports.io/football/teams/4990.png,,,NS,,
1391840,2. Liga,https://media.api-sports.io/football/leagues/219.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,16:00,FC Liefering,https://media.api-sports.io/football/teams/1400.png,Austria Vienna (Am),https://media.api-sports.io/football/teams/2860.png,,,NS,,
1396066,II Liga - East,https://media.api-sports.io/football/leagues/109.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,16:00,Podbeskidzie,https://media.api-sports.io/football/teams/3489.png,Zaglebie Sosnowiec,https://media.api-sports.io/football/teams/342.png,,,NS,,
1396071,II Liga - East,https://media.api-sports.io/football/leagues/109.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,16:00,Stal Stalowa Wola,https://media.api-sports.io/football/teams/6958.png,Rekord Bielsko-Biała,https://media.api-sports.io/football/teams/6950.png,,,NS,,
1411317,III Liga - Group 4,https://media.api-sports.io/football/leagues/783.png,https://media.api-sports.io/flags/pl.svg,Poland,2026-04-24,16:00,Wisłoka Dębica,https://media.api-sports.io/football/teams/16274.png,Wisła Kraków II,https://media.api-sports.io/football/teams/24324.png,,,NS,,
1477394,FNL,https://media.api-sports.io/football/leagues/346.png,https://media.api-sports.io/flags/cz.svg,Czech-Republic,2026-04-24,16:00,Ústí nad Labem,https://media.api-sports.io/football/teams/3735.png,Viktoria Žižkov,https://media.api-sports.io/football/teams/3729.png,,,NS,,
1477395,FNL,https://media.api-sports.io/football/leagues/346.png,https://media.api-sports.io/flags/cz.svg,Czech-Republic,2026-04-24,16:00,Vlašim,https://media.api-sports.io/football/teams/3730.png,Prostějov,https://media.api-sports.io/football/teams/3725.png,,,NS,,
1495318,Toppserien,https://media.api-sports.io/football/leagues/725.png,https://media.api-sports.io/flags/no.svg,Norway,2026-04-24,16:00,Fortuna Ålesund W,https://media.api-sports.io/football/teams/18985.png,Rosenborg W,https://media.api-sports.io/football/teams/15956.png,,,NS,,
1495663,Veikkausliiga,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,16:00,SJK,https://media.api-sports.io/football/teams/689.png,FF Jaro,https://media.api-sports.io/football/teams/2075.png,,,NS,,
1496218,2. Division - Group 2,https://media.api-sports.io/football/leagues/474.png,https://media.api-sports.io/flags/no.svg,Norway,2026-04-24,16:00,Grorud,https://media.api-sports.io/football/teams/6993.png,Skeid,https://media.api-sports.io/football/teams/2239.png,,,NS,,
1504207,Ykkösliiga,https://media.api-sports.io/football/leagues/1087.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,16:00,Klubi-04,https://media.api-sports.io/football/teams/2085.png,MP,https://media.api-sports.io/football/teams/9175.png,,,NS,,
1504208,Ykkösliiga,https://media.api-sports.io/football/leagues/1087.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,16:00,PK-35,https://media.api-sports.io/football/teams/10669.png,Kooteepee,https://media.api-sports.io/football/teams/2076.png,,,NS,,
1507328,Liga 3,https://media.api-sports.io/football/leagues/1104.png,https://media.api-sports.io/flags/ge.svg,Georgia,2026-04-24,16:00,Varketili,https://media.api-sports.io/football/teams/14866.png,Gonio,https://media.api-sports.io/football/teams/18973.png,,,NS,,
1519536,Esiliiga A,https://media.api-sports.io/football/leagues/328.png,https://media.api-sports.io/flags/ee.svg,Estonia,2026-04-24,16:00,Nõmme United II,https://media.api-sports.io/football/teams/25755.png,Nõmme Kalju II,https://media.api-sports.io/football/teams/13826.png,,,NS,,
1521582,Esiliiga B,https://media.api-sports.io/football/leagues/1126.png,https://media.api-sports.io/flags/ee.svg,Estonia,2026-04-24,16:00,Johvi Phoenix,https://media.api-sports.io/football/teams/24237.png,Levadia U19,https://media.api-sports.io/football/teams/7906.png,,,NS,,
1521583,Esiliiga B,https://media.api-sports.io/football/leagues/1126.png,https://media.api-sports.io/flags/ee.svg,Estonia,2026-04-24,16:00,Tartu Kalev,https://media.api-sports.io/football/teams/16962.png,Tallinna Kalev II,https://media.api-sports.io/football/teams/3522.png,,,NS,,
1526624,Premier League,https://media.api-sports.io/football/leagues/762.png,https://media.api-sports.io/flags/mr.svg,Mauritania,2026-04-24,16:00,SNIM,https://media.api-sports.io/football/teams/8071.png,N'Zidane,https://media.api-sports.io/football/teams/24798.png,,,NS,,
1529914,Supreme Division Women,https://media.api-sports.io/football/leagues/649.png,https://media.api-sports.io/flags/ru.svg,Russia,2026-04-24,16:00,Dinamo Moskva W,https://media.api-sports.io/football/teams/21118.png,Spartak Moskva W,https://media.api-sports.io/football/teams/23214.png,,,NS,,
1534142,Premier League,https://media.api-sports.io/football/leagues/393.png,https://media.api-sports.io/flags/mt.svg,Malta,2026-04-24,16:00,Tarxien Rainbows,https://media.api-sports.io/football/teams/4629.png,Birkirkara,https://media.api-sports.io/football/teams/2277.png,,,NS,,
1534191,First NL,https://media.api-sports.io/football/leagues/211.png,https://media.api-sports.io/flags/hr.svg,Croatia,2026-04-24,16:00,Karlovac 1919,https://media.api-sports.io/football/teams/15295.png,Dugopolje,https://media.api-sports.io/football/teams/1471.png,,,NS,,
1534609,Kvindeliga,https://media.api-sports.io/football/leagues/638.png,https://media.api-sports.io/flags/dk.svg,Denmark,2026-04-24,16:00,KoldingQ,https://media.api-sports.io/football/teams/13981.png,Køge,https://media.api-sports.io/football/teams/13982.png,,,NS,,
1539026,Kansallinen Liiga,https://media.api-sports.io/football/leagues/640.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,16:00,PK-35 Vantaa W,https://media.api-sports.io/football/teams/10920.png,IF Gnistan,https://media.api-sports.io/football/teams/27659.png,,,NS,,
1541473,Kakkonen - Lohko B,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,16:00,Musa,https://media.api-sports.io/football/teams/2245.png,Honka,https://media.api-sports.io/football/teams/1169.png,,,NS,,
1436166,Pro League,https://media.api-sports.io/football/leagues/307.png,https://media.api-sports.io/flags/sa.svg,Saudi-Arabia,2026-04-24,16:10,Al-Hazm,https://media.api-sports.io/football/teams/2945.png,Al Riyadh,https://media.api-sports.io/football/teams/10511.png,,,NS,,
1409679,Oberliga - Bayern Nord,https://media.api-sports.io/football/leagues/938.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,16:15,ASV Neumarkt,https://media.api-sports.io/football/teams/19758.png,Gebenbach,https://media.api-sports.io/football/teams/19228.png,,,NS,,
1388886,2. Bundesliga,https://media.api-sports.io/football/leagues/79.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,16:30,Fortuna Düsseldorf,https://media.api-sports.io/football/teams/158.png,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,,,NS,,
1388888,2. Bundesliga,https://media.api-sports.io/football/leagues/79.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,16:30,1. FC Kaiserslautern,https://media.api-sports.io/football/teams/745.png,Eintracht Braunschweig,https://media.api-sports.io/football/teams/744.png,,,NS,,
1401363,Frauen Bundesliga,https://media.api-sports.io/football/leagues/82.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,16:30,Nürnberg,https://media.api-sports.io/football/teams/20487.png,Hamburger SV W,https://media.api-sports.io/football/teams/20498.png,,,NS,,
1409672,Oberliga - Bayern Nord,https://media.api-sports.io/football/leagues/938.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,16:30,Fortuna Regensburg,https://media.api-sports.io/football/teams/19226.png,Coburg,https://media.api-sports.io/football/teams/21511.png,,,NS,,
1422466,3. liga - West,https://media.api-sports.io/football/leagues/644.png,https://media.api-sports.io/flags/sk.svg,Slovakia,2026-04-24,16:30,MŠK Senec,https://media.api-sports.io/football/teams/14044.png,Komárno II,https://media.api-sports.io/football/teams/26245.png,,,NS,,
1490052,4. liga - Divizie B,https://media.api-sports.io/football/leagues/351.png,https://media.api-sports.io/flags/cz.svg,Czech-Republic,2026-04-24,16:30,Chomutov,https://media.api-sports.io/football/teams/7282.png,Rapid Psáry,https://media.api-sports.io/football/teams/24200.png,,,NS,,
1507899,National Soccer League,https://media.api-sports.io/football/leagues/405.png,https://media.api-sports.io/flags/rw.svg,Rwanda,2026-04-24,16:30,Gicumbi,https://media.api-sports.io/football/teams/5315.png,Rutsiro,https://media.api-sports.io/football/teams/15561.png,,,NS,,
1538102,League,https://media.api-sports.io/football/leagues/387.png,https://media.api-sports.io/flags/jo.svg,Jordan,2026-04-24,16:30,Al Ahli,https://media.api-sports.io/football/teams/4529.png,Al Faisaly,https://media.api-sports.io/football/teams/4531.png,,,NS,,
1540395,2. Division,https://media.api-sports.io/football/leagues/122.png,https://media.api-sports.io/flags/dk.svg,Denmark,2026-04-24,16:30,FC Helsingor,https://media.api-sports.io/football/teams/2062.png,Ishøj,https://media.api-sports.io/football/teams/8645.png,,,NS,,
1540813,Première Division,https://media.api-sports.io/football/leagues/598.png,https://media.api-sports.io/flags/ml.svg,Mali,2026-04-24,16:30,Réal Bamako,https://media.api-sports.io/football/teams/12677.png,Bakaridjan,https://media.api-sports.io/football/teams/12668.png,,,NS,,
1540988,First League,https://media.api-sports.io/football/leagues/172.png,https://media.api-sports.io/flags/bg.svg,Bulgaria,2026-04-24,16:30,Spartak Varna,https://media.api-sports.io/football/teams/4660.png,Beroe,https://media.api-sports.io/football/teams/857.png,,,NS,,
1541474,Kakkonen - Lohko B,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,Finland,2026-04-24,16:30,NJS,https://media.api-sports.io/football/teams/9177.png,GrIFK,https://media.api-sports.io/football/teams/2079.png,,,NS,,
1538428,Pro League,https://media.api-sports.io/football/leagues/301.png,https://media.api-sports.io/flags/ae.svg,United-Arab-Emirates,2026-04-24,16:45,Al Nasr,https://media.api-sports.io/football/teams/10155.png,Al-Jazira,https://media.api-sports.io/football/teams/2871.png,,,NS,,
1394393,3. Liga,https://media.api-sports.io/football/leagues/80.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Alemannia Aachen,https://media.api-sports.io/football/teams/4259.png,MSV Duisburg,https://media.api-sports.io/football/teams/187.png,,,NS,,
1394704,Süper Lig,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,Turkey,2026-04-24,17:00,Başakşehir,https://media.api-sports.io/football/teams/564.png,Kasımpaşa,https://media.api-sports.io/football/teams/1004.png,,,NS,,
1397914,Regionalliga - Mitte,https://media.api-sports.io/football/leagues/222.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,LASK Juniors,https://media.api-sports.io/football/teams/11225.png,SV Lafnitz,https://media.api-sports.io/football/teams/1402.png,,,NS,,
1397915,Regionalliga - Mitte,https://media.api-sports.io/football/leagues/222.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Velden,https://media.api-sports.io/football/teams/21390.png,Kalsdorf,https://media.api-sports.io/football/teams/4946.png,,,NS,,
1397918,Regionalliga - Mitte,https://media.api-sports.io/football/leagues/222.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Treibach,https://media.api-sports.io/football/teams/4962.png,Gurten,https://media.api-sports.io/football/teams/4942.png,,,NS,,
1398899,Regionalliga - West,https://media.api-sports.io/football/leagues/223.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Pinzgau Saalfelden,https://media.api-sports.io/football/teams/4980.png,Schwaz,https://media.api-sports.io/football/teams/4957.png,,,NS,,
1398902,Regionalliga - West,https://media.api-sports.io/football/leagues/223.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Wals-Grünau,https://media.api-sports.io/football/teams/8261.png,Imst,https://media.api-sports.io/football/teams/14709.png,,,NS,,
1406326,Oberliga - Baden-Württemberg,https://media.api-sports.io/football/leagues/753.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,CFR Pforzheim,https://media.api-sports.io/football/teams/1659.png,Bissingen,https://media.api-sports.io/football/teams/16114.png,,,NS,,
1406331,Oberliga - Baden-Württemberg,https://media.api-sports.io/football/leagues/753.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Oberachern,https://media.api-sports.io/football/teams/12822.png,FC Nöttingen,https://media.api-sports.io/football/teams/1638.png,,,NS,,
1407402,Oberliga - Hessen,https://media.api-sports.io/football/leagues/750.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Eintracht Frankfurt II,https://media.api-sports.io/football/teams/19217.png,Fernwald,https://media.api-sports.io/football/teams/14677.png,,,NS,,
1407724,Regionalliga - Nordost,https://media.api-sports.io/football/leagues/85.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Greifswalder FC,https://media.api-sports.io/football/teams/16118.png,Altglienicke,https://media.api-sports.io/football/teams/9349.png,,,NS,,
1407730,Regionalliga - Nordost,https://media.api-sports.io/football/leagues/85.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,BFC Dynamo,https://media.api-sports.io/football/teams/1636.png,Lokomotive Leipzig,https://media.api-sports.io/football/teams/9355.png,,,NS,,
1408633,Regionalliga - Bayern,https://media.api-sports.io/football/leagues/83.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Viktoria Aschaffenburg,https://media.api-sports.io/football/teams/9336.png,Nürnberg II,https://media.api-sports.io/football/teams/9332.png,,,NS,,
1408634,Regionalliga - Bayern,https://media.api-sports.io/football/leagues/83.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Bayern München II,https://media.api-sports.io/football/teams/4674.png,Aubstadt,https://media.api-sports.io/football/teams/9323.png,,,NS,,
1408636,Regionalliga - Bayern,https://media.api-sports.io/football/leagues/83.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Bayreuth,https://media.api-sports.io/football/teams/9325.png,SpVgg Unterhaching,https://media.api-sports.io/football/teams/1314.png,,,NS,,
1408637,Regionalliga - Bayern,https://media.api-sports.io/football/leagues/83.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Buchbach,https://media.api-sports.io/football/teams/9326.png,Augsburg II,https://media.api-sports.io/football/teams/9324.png,,,NS,,
1408639,Regionalliga - Bayern,https://media.api-sports.io/football/leagues/83.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Memmingen,https://media.api-sports.io/football/teams/9331.png,Wacker Burghausen,https://media.api-sports.io/football/teams/9337.png,,,NS,,
1409216,Oberliga - Bayern Süd,https://media.api-sports.io/football/leagues/939.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Landsberg,https://media.api-sports.io/football/teams/14717.png,1860 München II,https://media.api-sports.io/football/teams/12724.png,,,NS,,
1409673,Oberliga - Bayern Nord,https://media.api-sports.io/football/leagues/938.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Großschwarzenlohe,https://media.api-sports.io/football/teams/21383.png,Würzburger FV,https://media.api-sports.io/football/teams/12898.png,,,NS,,
1409674,Oberliga - Bayern Nord,https://media.api-sports.io/football/leagues/938.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Weiden,https://media.api-sports.io/football/teams/19760.png,Eltersdorf,https://media.api-sports.io/football/teams/12762.png,,,NS,,
1409675,Oberliga - Bayern Nord,https://media.api-sports.io/football/leagues/938.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,Neudrossenfeld,https://media.api-sports.io/football/teams/21526.png,Jahn Regensburg II,https://media.api-sports.io/football/teams/12798.png,,,NS,,
1409971,Regionalliga - West,https://media.api-sports.io/football/leagues/87.png,https://media.api-sports.io/flags/de.svg,Germany,2026-04-24,17:00,FC Gutersloh,https://media.api-sports.io/football/teams/14485.png,Sportfreunde Lotte,https://media.api-sports.io/football/teams/1323.png,,,NS,,
1418094,Regionalliga - Ost,https://media.api-sports.io/football/leagues/221.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Parndorf,https://media.api-sports.io/football/teams/4955.png,Krems / Rehberg,https://media.api-sports.io/football/teams/25119.png,,,NS,,
1418095,Regionalliga - Ost,https://media.api-sports.io/football/leagues/221.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Mannsdorf-Großenzersdorf,https://media.api-sports.io/football/teams/4952.png,Favoritner AC,https://media.api-sports.io/football/teams/8367.png,,,NS,,
1418096,Regionalliga - Ost,https://media.api-sports.io/football/leagues/221.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Neusiedl,https://media.api-sports.io/football/teams/4954.png,Gloggnitz,https://media.api-sports.io/football/teams/4941.png,,,NS,,
1419947,Serie B,https://media.api-sports.io/football/leagues/136.png,https://media.api-sports.io/flags/it.svg,Italy,2026-04-24,17:00,Monza,https://media.api-sports.io/football/teams/1579.png,Modena,https://media.api-sports.io/football/teams/899.png,,,NS,,
1422465,3. liga - West,https://media.api-sports.io/football/leagues/644.png,https://media.api-sports.io/flags/sk.svg,Slovakia,2026-04-24,17:00,Spartak Myjava,https://media.api-sports.io/football/teams/12859.png,Beluša,https://media.api-sports.io/football/teams/14053.png,,,NS,,
1425363,National 2 - Group C,https://media.api-sports.io/football/leagues/69.png,https://media.api-sports.io/flags/fr.svg,France,2026-04-24,17:00,Creteil,https://media.api-sports.io/football/teams/1307.png,Andrézieux,https://media.api-sports.io/football/teams/3009.png,,,NS,,
1425840,National 2 - Group A,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,France,2026-04-24,17:00,Angoulême,https://media.api-sports.io/football/teams/3011.png,Chauray,https://media.api-sports.io/football/teams/3037.png,,,NS,,
1425843,National 2 - Group A,https://media.api-sports.io/football/leagues/67.png,https://media.api-sports.io/flags/fr.svg,France,2026-04-24,17:00,Les Herbiers,https://media.api-sports.io/football/teams/1308.png,Granville,https://media.api-sports.io/football/teams/3185.png,,,NS,,
1431460,Primera División RFEF - Group 2,https://media.api-sports.io/football/leagues/436.png,https://media.api-sports.io/flags/es.svg,Spain,2026-04-24,17:00,Atlético Madrid II,https://media.api-sports.io/football/teams/9570.png,Real Betis II,https://media.api-sports.io/football/teams/9765.png,,,NS,,
1465087,Landesliga - Steiermark,https://media.api-sports.io/football/leagues/229.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,UFC Fehring,https://media.api-sports.io/football/teams/18409.png,Union RB Weinland Gamlit,https://media.api-sports.io/football/teams/8331.png,,,NS,,
1465088,Landesliga - Steiermark,https://media.api-sports.io/football/leagues/229.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Fürstenfeld,https://media.api-sports.io/football/teams/8320.png,Lebring,https://media.api-sports.io/football/teams/8325.png,,,NS,,
1465089,Landesliga - Steiermark,https://media.api-sports.io/football/leagues/229.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Bad Waltersdorf,https://media.api-sports.io/football/teams/24454.png,Bruck an der Mur,https://media.api-sports.io/football/teams/8318.png,,,NS,,
1465090,Landesliga - Steiermark,https://media.api-sports.io/football/leagues/229.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Leoben,https://media.api-sports.io/football/teams/8326.png,Pachern,https://media.api-sports.io/football/teams/19702.png,,,NS,,
1465091,Landesliga - Steiermark,https://media.api-sports.io/football/leagues/229.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Köflach,https://media.api-sports.io/football/teams/19310.png,Schladming,https://media.api-sports.io/football/teams/21730.png,,,NS,,
1465092,Landesliga - Steiermark,https://media.api-sports.io/football/leagues/229.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Wildon,https://media.api-sports.io/football/teams/8333.png,FSC Hochegger Dächer,https://media.api-sports.io/football/teams/21729.png,,,NS,,
1465093,Landesliga - Steiermark,https://media.api-sports.io/football/leagues/229.png,https://media.api-sports.io/flags/at.svg,Austria,2026-04-24,17:00,Gnas,https://media.api-sports.io/football/teams/8321.png,Allerheiligen,https://media.api-sports.io/football/teams/4934.png,,,NS,,
1475175,Premier League,https://media.api-sports.io/football/leagues/412.png,https://media.api-sports.io/flags/bw.svg,Botswana,2026-04-24,17:00,Matebele,https://media.api-sports.io/football/teams/22563.png,Santa Green,https://media.api-sports.io/football/teams/26691.png,,,NS,,
1496586,3. Division - Girone 2,https://media.api-sports.io/football/leagues/775.png,https://media.api-sports.io/flags/no.svg,Norway,2026-04-24,17:00,Rosenborg II,https://media.api-sports.io/football/teams/10113.png,Aalesund II,https://media.api-sports.io/football/teams/16222.png,,,NS,,
1497539,Superettan,https://media.api-sports.io/football/leagues/114.png,https://media.api-sports.io/flags/se.svg,Sweden,2026-04-24,17:00,Ljungskile SK,https://media.api-sports.io/football/teams/2165.png,Helsingborg,https://media.api-sports.io/football/teams/811.png,,,NS,,
1501366,Elitettan,https://media.api-sports.io/football/leagues/736.png,https://media.api-sports.io/flags/se.svg,Sweden,2026-04-24,17:00,Alingsås W,https://media.api-sports.io/football/teams/16001.png,Göteborg,https://media.api-sports.io/football/teams/10893.png,,,NS,,
1504402,Ettan - Södra,https://media.api-sports.io/football/leagues/564.png,https://media.api-sports.io/flags/se.svg,Sweden,2026-04-24,17:00,Trollhättan,https://media.api-sports.io/football/teams/6702.png,Skövde AIK,https://media.api-sports.io/football/teams/6698.png,,,NS,,
1510914,Division 2 - Östra Götaland,https://media.api-sports.io/football/leagues/597.png,https://media.api-sports.io/flags/se.svg,Sweden,2026-04-24,17:00,Berga,https://media.api-sports.io/football/teams/12612.png,Oskarshamns AIK,https://media.api-sports.io/football/teams/6692.png,,,NS,,
1510916,Division 2 - Östra Götaland,https://media.api-sports.io/football/leagues/597.png,https://media.api-sports.io/flags/se.svg,Sweden,2026-04-24,17:00,Torns,https://media.api-sports.io/football/teams/6701.png,Nosaby,https://media.api-sports.io/football/teams/12616.png,,,NS,,
1511280,Division 2 - Västra Götaland,https://media.api-sports.io/football/leagues/596.png,https://media.api-sports.io/flags/se.svg,Sweden,2026-04-24,17:00,Landvetter IS,https://media.api-sports.io/football/teams/18424.png,Hestrafor,https://media.api-sports.io/football/teams/25576.png,,,NS,,
1516311,Premier League,https://media.api-sports.io/football/leagues/585.png,https://media.api-sports.io/flags/ug.svg,Uganda,2026-04-24,17:00,Express,https://media.api-sports.io/football/teams/12452.png,BUL,https://media.api-sports.io/football/teams/12449.png,,,NS,,
1516312,Premier League,https://media.api-sports.io/football/leagues/585.png,https://media.api-sports.io/flags/ug.svg,Uganda,2026-04-24,17:00,NEC,https://media.api-sports.io/football/teams/22699.png,Mbarara City,https://media.api-sports.io/football/teams/12455.png,,,NS,,
1525841,Premier League,https://media.api-sports.io/football/leagues/116.png,https://media.api-sports.io/flags/by.svg,Belarus,2026-04-24,17:00,FC Minsk,https://media.api-sports.io/football/teams/380.png,Bate Borisov,https://media.api-sports.io/football/teams/388.png,,,NS,,
1529176,1 Lyga,https://media.api-sports.io/football/leagues/361.png,https://media.api-sports.io/flags/lt.svg,Lithuania,2026-04-24,17:00,Žalgiris II,https://media.api-sports.io/football/teams/3871.png,Dainava,https://media.api-sports.io/football/teams/3859.png,,,NS,,
1530100,Coupe Nationale,https://media.api-sports.io/football/leagues/514.png,https://media.api-sports.io/flags/dz.svg,Algeria,2026-04-24,17:00,CA Batna,https://media.api-sports.io/football/teams/922.png,USM Alger,https://media.api-sports.io/football/teams/910.png,,,NS,,
1533612,Premier League,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,Egypt,2026-04-24,17:00,El Geish,https://media.api-sports.io/football/teams/1039.png,Kahraba Ismailia,https://media.api-sports.io/football/teams/20458.png,,,NS,,
1533613,Premier League,https://media.api-sports.io/football/leagues/233.png,https://media.api-sports.io/flags/eg.svg,Egypt,2026-04-24,17:00,Ismaily SC,https://media.api-sports.io/football/teams/1030.png,Future FC,https://media.api-sports.io/football/teams/16431.png,,,NS,,
1538247,1. Division,https://media.api-sports.io/football/leagues/120.png,https://media.api-sports.io/flags/dk.svg,Denmark,2026-04-24,17:00,Lyngby,https://media.api-sports.io/football/teams/625.png,Esbjerg,https://media.api-sports.io/football/teams/403.png,,,NS,,
1539952,AXA Women’s Super League,https://media.api-sports.io/football/leagues/739.png,https://media.api-sports.io/flags/ch.svg,Switzerland,2026-04-24,17:00,Zürich W,https://media.api-sports.io/football/teams/10909.png,Grasshopper W,https://media.api-sports.io/football/teams/16039.png,,,NS,,
